         16168406 function calls (16154416 primitive calls) in 13.867 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ticker.py:1643(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1663(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1741(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1783(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2561(LogitLocator)
        1    0.000    0.000    0.000    0.000 lines.py:1451(VertexSelector)
        1    0.000    0.000    0.000    0.000 contour.py:35(ClabelText)
        1    0.000    0.000    0.000    0.000 transforms.py:2198(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2408(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2497(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2609(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2681(TransformedPath)
        1    0.000    0.000    0.000    0.000 docstring.py:62(Appender)
        1    0.000    0.000    0.000    0.000 transforms.py:988(TransformedBbox)
        1    0.000    0.000    0.000    0.000 colorbar.py:251(_ColorbarAutoMinorLocator)
        1    0.000    0.000    0.000    0.000 colorbar.py:278(_ColorbarLogLocator)
        1    0.000    0.000    0.000    0.000 _version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pyplot.py:92(_NotIPython)
        1    0.000    0.000    0.000    0.000 colors.py:646(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 colors.py:797(ListedColormap)
        1    0.000    0.000    0.000    0.000 colors.py:885(Normalize)
        1    0.000    0.000    0.000    0.000 colors.py:1010(DivergingNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1080(LogNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1243(PowerNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1294(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1378(NoNorm)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6679(_lazyclassproperty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6750(Latin1)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6758(LatinB)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6774(Chinese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6786(Hiragana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2806(Token)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2824(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2964(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3069(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3228(_WordRegex)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3238(Char)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3543(CharsNotIn)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3655(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3688(_PositionToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3721(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3752(LineEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3787(StringEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3804(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3825(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3987(_ErrorStop)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4077(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4286(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4498(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4533(PrecededBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4608(NotAny)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4652(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4710(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4745(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4776(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4969(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5083(Combine)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5150(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5218(Suppress)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5247(OnlyOnce)
        3    0.000    0.000    0.000    0.000 rcsetup.py:103(validate_any)
        3    0.000    0.000    0.000    0.000 rcsetup.py:168(validate_string_or_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:299(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 rcsetup.py:325(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:324(validate_nseq_int)
        3    0.000    0.000    0.000    0.000 rcsetup.py:440(validate_fontsize_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:694(ValidateInterval)
        1    0.000    0.000    0.000    0.000 pyparsing.py:266(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:361(ParseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:454(ParseFatalException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:480(RecursiveGrammarException)
        4    0.000    0.000    0.000    0.000 pyparsing.py:491(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:490(_ParseResultsWithOffset)
        4    0.000    0.000    0.000    0.000 pyparsing.py:637(__len__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:853(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:71(_StrongRef)
        1    0.000    0.000    0.000    0.000 __init__.py:226(silent_list)
        1    0.000    0.000    0.000    0.000 __init__.py:530(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 __init__.py:635(maxdict)
        3    0.000    0.000    0.000    0.000 __init__.py:914(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1814(TimeoutError)
        1    0.000    0.000    0.000    0.000 __init__.py:2052(_OrderedSet)
        1    0.000    0.000    0.000    0.000 deprecation.py:317(_deprecated_parameter_class)
        1    0.000    0.000    0.000    0.000 rcsetup.py:45(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-657>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-660>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-661>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-662>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-663>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-665>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-666>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-667>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-670>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-672>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-676>:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:474(checkdep_ps_distiller)
        1    0.000    0.000    0.000    0.000 arpack.py:379(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:597(_UnsymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:901(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:948(IterInv)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:305(LazyOperatorNormInfo)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-645>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-648>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-649>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-652>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-654>:1(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:121(set_docstring)
        1    0.000    0.000    0.000    0.000 interface.py:528(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:554(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:578(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:641(IdentityOperator)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:15(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 <decorator-gen-5>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(<module>)
        1    0.000    0.000    0.000    0.000 linsolve.py:25(MatrixRankWarning)
        1    0.000    0.000    0.000    0.000 arpack.py:274(ArpackError)
        1    0.000    0.000    0.000    0.000 arpack.py:283(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 arpack.py:309(_ArpackParams)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-631>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-634>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-635>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-638>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-639>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-640>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-641>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-642>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-644>:1(<module>)
        1    0.000    0.000    0.000    0.000 ElementPath.py:246(_SelectorContext)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-621>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-622>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-624>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-626>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-628>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-629>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-630>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-617>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-618>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-619>:1(<module>)
        1    0.000    0.000    0.000    0.000 graphml.py:567(IncrementalElement)
        1    0.000    0.000    0.000    0.000 graphml.py:582(GraphMLWriterLxml)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-589>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-590>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-593>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-595>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-597>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-599>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-600>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-601>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-602>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-608>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-610>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-612>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-613>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-614>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-615>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-538>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-539>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-540>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-541>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-543>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-547>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-549>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-552>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-554>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-555>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-557>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-559>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-560>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-561>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-564>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-565>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-566>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-567>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-568>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-569>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-571>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-572>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-573>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-574>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-576>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-577>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-578>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-579>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-581>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-582>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-586>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-587>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-504>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-505>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-507>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-509>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-511>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-513>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-514>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-515>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-518>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-520>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-521>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-523>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-525>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-530>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-535>:1(<module>)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:481(DiGraphMatcher)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-477>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-480>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-481>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-482>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-483>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-484>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-487>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-489>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-490>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-491>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-492>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-494>:1(<module>)
        1    0.000    0.000    0.000    0.000 branchings.py:257(Edmonds)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-497>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-501>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-502>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-440>:1(<module>)
        1    0.000    0.000    0.000    0.000 edge_kcomponents.py:249(EdgeComponentAuxGraph)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-441>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-442>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-445>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-448>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-451>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-452>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-455>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-457>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-458>:1(<module>)
        1    0.000    0.000    0.000    0.000 community_utils.py:13(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-461>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-463>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-465>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-466>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-467>:1(<module>)
        1    0.000    0.000    0.000    0.000 quality.py:26(NotAPartition)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-469>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-470>:1(<module>)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:77(GraphMatcher)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:192(MultiGraphMatcher)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-409>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-412>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-413>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-414>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-415>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-416>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-417>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-419>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-420>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-422>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-423>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-424>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-425>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-426>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-427>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-428>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-429>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-430>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-432>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-433>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-435>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-436>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-438>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-439>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-331>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-332>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-333>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-334>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-335>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-337>:1(<module>)
        1    0.000    0.000    0.000    0.000 simple_paths.py:433(PathBuffer)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-339>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-341>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-342>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-343>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-344>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-283>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-284>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-287>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-288>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-289>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-290>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-294>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-295>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-296>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-299>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-300>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-301>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-302>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-306>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-307>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-308>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-309>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-310>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-311>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-313>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-314>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-315>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-316>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-317>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-318>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-319>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-320>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-322>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-323>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-324>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-327>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-328>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-245>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-250>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-251>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-252>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-253>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-254>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-255>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-259>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-262>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-263>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-264>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-265>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-266>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-267>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-268>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-269>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-271>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-272>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-273>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-276>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-277>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-279>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-280>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-281>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-282>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-216>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-217>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-218>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-219>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-220>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-221>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-222>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-223>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-225>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-226>:1(<module>)
